"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"9523","64064_at",-0.976216849109429,10.0740688234673,-15.4141205992789,4.34845933847449e-29,6.29199476878098e-27,55.6583349020233,"GIMAP1-GIMAP5","GIMAP1-GIMAP5 readthrough"
"1882","203835_at",-1.14200895084236,9.71377092018692,-15.4040695958966,4.56575021973978e-29,6.56378142880397e-27,55.6098751969846,"LRRC32","leucine rich repeat containing 32"
"3304","206953_s_at",-1.92297734682195,8.03147379292523,-15.3893006127486,4.90499839925586e-29,7.0062871365781e-27,55.5386460597729,"ADGRL2","adhesion G protein-coupled receptor L2"
"8276","219315_s_at",-1.56459095403237,8.94841990049533,-15.3709723877868,5.36145590784444e-29,7.60951095506354e-27,55.4502142963756,"TMEM204","transmembrane protein 204"
"5829","213069_at",-1.51967840385574,9.57599966545794,-15.3074515227872,7.30041205937975e-29,1.02958912607063e-26,55.1434179505972,"HEG1","heart development protein with EGF like domains 1"
"91","200650_s_at",0.903992569539056,12.3147859879439,15.2720862152038,8.67118839608315e-29,1.21522069830139e-26,54.9723975059802,"LDHA","lactate dehydrogenase A"
"9366","37384_at",-0.661419617092889,9.33939575785047,-15.2569957926849,9.33224709857995e-29,1.29969038811036e-26,54.8993769750042,"PPM1F","protein phosphatase, Mg2+/Mn2+ dependent 1F"
"1719","203549_s_at",-2.38925756755982,9.99902350848598,-15.2294768250306,1.06709569687417e-28,1.47690021201535e-26,54.7661458335255,"LPL","lipoprotein lipase"
"4327","209613_s_at",-3.67846726540922,8.47307994503738,-15.2245826460257,1.09285169830079e-28,1.50321076501461e-26,54.7424414765041,"ADH1B","alcohol dehydrogenase 1B (class I), beta polypeptide"
"8200","219167_at",-1.27334008654716,7.79610676092523,-15.1738332476566,1.39971019989073e-28,1.91348112786288e-26,54.4964735634424,"RASL12","RAS like family 12"
"2293","204570_at",-1.44603863017594,8.16917957741122,-15.165682372453,1.45650629902833e-28,1.97898352812489e-26,54.4569398263821,"COX7A1","cytochrome c oxidase subunit 7A1"
"6137","213715_s_at",-1.08951467157389,7.44546891586916,-15.1581849164005,1.51079250372543e-28,2.04030238548569e-26,54.4205683138794,"KANK3","KN motif and ankyrin repeat domains 3"
"2946","205846_at",-1.47618589861788,7.79646357637383,-15.1289541357753,1.74258200775563e-28,2.33915390836257e-26,54.2787003664994,"PTPRB","protein tyrosine phosphatase receptor type B"
"781","201809_s_at",-1.37575250640747,9.16812621748598,-15.1148565903039,1.86683059909105e-28,2.49016721766097e-26,54.2102432299353,"ENG","endoglin"
"1488","203088_at",-1.51893968221428,9.37405465176636,-15.1136977584011,1.87743164101352e-28,2.49016721766097e-26,54.204614932801,"FBLN5","fibulin 5"
"4403","209763_at",-2.00150917850633,7.76004999613084,-15.0710082898221,2.31316019456009e-28,3.04994962221198e-26,53.9971662298028,"CHRDL1","chordin like 1"
"2714","205382_s_at",-2.15852323256017,9.29803302165421,-15.0651933016876,2.37990568461168e-28,3.11949637471777e-26,53.9688916249733,"CFD","complement factor D"
"6184","213844_at",-1.40245705602886,8.98972077458878,-15.0296834097743,2.83164297842115e-28,3.68991230924904e-26,53.7961424094345,"HOXA5","homeobox A5"
"2167","204365_s_at",-0.666339853057354,8.26645875338318,-15.0090310621867,3.13304063232342e-28,4.05892700058504e-26,53.6956037260241,"REEP1","receptor accessory protein 1"
"907","202005_at",0.974552502690363,8.91859570681308,15.0031160718147,3.22515954422587e-28,4.15411734820724e-26,53.6667993789362,"ST14","ST14 transmembrane serine protease matriptase"
"8016","218805_at",-0.989254627800145,9.803458747,-14.9849528512785,3.52539461839657e-28,4.51473380929487e-26,53.5783237300541,"GIMAP5","GTPase, IMAP family member 5"
"8017","218805_at",-0.989254627800145,9.803458747,-14.9849528512785,3.52539461839657e-28,4.51473380929487e-26,53.5783237300541,"GIMAP1-GIMAP5","GIMAP1-GIMAP5 readthrough"
"5145","211726_s_at",-2.46807456403941,10.293901048729,-14.9563359663596,4.05645457449654e-28,5.1651415590575e-26,53.4388477620649,"FMO2","flavin containing dimethylaniline monoxygenase 2"
"5615","212636_at",-1.90306992045954,8.37949053909346,-14.9243066237028,4.74680520400922e-28,6.00983297505327e-26,53.2826253688499,"QKI","QKI, KH domain containing RNA binding"
"1310","202746_at",-1.83541811605735,8.35273657004673,-14.9133326830884,5.00955206283391e-28,6.30665811390554e-26,53.2290724726423,"ITM2A","integral membrane protein 2A"
"5778","212975_at",-1.0489771428874,8.64309576457009,-14.8767811636898,5.99479072058203e-28,7.5046023385803e-26,53.050598905,"DENND3","DENN domain containing 3"
"6002","213417_at",-1.64800139493702,8.08226744546729,-14.8205442627741,7.904513501177e-28,9.8400153266328e-26,52.7757003129395,"TBX2","T-box transcription factor 2"
"5822","213058_at",-0.889893966643566,8.56572406507477,-14.8151714222374,8.11629536969925e-28,1.00475227623894e-25,52.7494173442081,"TTC28","tetratricopeptide repeat domain 28"
"8198","219165_at",-1.47907048254223,8.77131415686916,-14.790857792768,9.14825765522877e-28,1.12624654879261e-25,52.6304374218331,"PDLIM2","PDZ and LIM domain 2"
"1908","203887_s_at",-1.88173908916784,9.2555075846729,-14.7871949310729,9.3147638545131e-28,1.14044441192371e-25,52.6125070702164,"THBD","thrombomodulin"
"3180","206499_s_at",1.01044086179803,7.99945745918692,14.7857171754206,9.38279858795507e-28,1.14249672642297e-25,52.6052727551269,"RCC1","regulator of chromosome condensation 1"
"298","201013_s_at",1.66910409621464,9.26509329483178,14.7021564947393,1.41652657187475e-27,1.71545986962419e-25,52.1957916326549,"PAICS","phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"8557","220003_at",-1.17182481039761,8.20773164763551,-14.6947883250712,1.46897927173674e-27,1.76936568173566e-25,52.1596458858314,"LRRC36","leucine rich repeat containing 36"
"4288","209529_at",1.87245344223892,7.47715359665421,14.6738020607745,1.62932120287183e-27,1.95194432062327e-25,52.0566600845517,"PLPP2","phospholipid phosphatase 2"
"2728","205405_at",-1.14992366260274,8.22218681371963,-14.6335578191899,1.98767160416191e-27,2.36851798692727e-25,51.859027987982,"SEMA5A","semaphorin 5A"
"1829","203744_at",2.21619725443738,9.24300718960748,14.6192420488003,2.1334194190712e-27,2.52866941038104e-25,51.7886810483744,"HMGB3","high mobility group box 3"
"2499","204955_at",-1.8661850572157,8.45718019171028,-14.6124024942812,2.20679635334954e-27,2.60180122442793e-25,51.7550635525442,"SRPX","sushi repeat containing protein X-linked"
"9253","222217_s_at",-1.12416471356193,8.84251575448598,-14.5709223236394,2.70943385796714e-27,3.17759550826746e-25,51.5510673746497,"SLC27A3","solute carrier family 27 member 3"
"4381","209710_at",-1.35310338959641,7.56804403939252,-14.5685412836633,2.74155247874258e-27,3.19843004627334e-25,51.5393516500694,"GATA2","GATA binding protein 2"
"7424","217771_at",1.83141413145848,8.19691660485981,14.5491439401934,3.01787485789334e-27,3.50246382596028e-25,51.4438844515824,"GOLM1","golgi membrane protein 1"
"9432","43511_s_at",-1.00737031062878,8.89091171474766,-14.5262342290163,3.38050273964205e-27,3.90299184183646e-25,51.3310754430122,"ARRB1","arrestin beta 1"
"5984","213381_at",-0.734145690420474,6.51857325100935,-14.5218509869602,3.45471970083162e-27,3.96811954090882e-25,51.3094852619846,"VSTM4","V-set and transmembrane domain containing 4"
"2066","204154_at",-1.31512775022379,6.7545974876729,-14.5098194477461,3.66696011346791e-27,4.19030113889258e-25,51.2502112824513,"CDO1","cysteine dioxygenase type 1"
"1389","202908_at",-1.25204716892154,9.31616475613084,-14.4954586794458,3.93750934863649e-27,4.47650616406464e-25,51.1794407680753,"WFS1","wolframin ER transmembrane glycoprotein"
"2531","205003_at",-1.85193360421429,8.75478689448598,-14.473589011664,4.38855196540103e-27,4.96396464187975e-25,51.0716212431961,"DOCK4","dedicator of cytokinesis 4"
"4293","209539_at",-1.03075880443068,9.15477447921495,-14.471480171487,4.4346993631436e-27,4.99082858125904e-25,51.0612216058407,"ARHGEF6","Rac/Cdc42 guanine nucleotide exchange factor 6"
"2109","204249_s_at",-1.55373852504011,8.45476076149533,-14.4451526340781,5.05356776907094e-27,5.65872616071396e-25,50.9313464851536,"LMO2","LIM domain only 2"
"3004","205978_at",-1.21994969860626,5.64181974675701,-14.4189053814156,5.75695027641125e-27,6.4141061504636e-25,50.8017897412913,"KL","klotho"
"7963","218711_s_at",-2.25911256811858,7.83227120152336,-14.3931907821113,6.54139978567356e-27,7.25184136438627e-25,50.6747871747396,"CAVIN2","caveolae associated protein 2"
"8425","219656_at",-0.851698325792753,8.20163824141122,-14.3883688187782,6.70004070822255e-27,7.39094094561006e-25,50.6509635935137,"PCDH12","protocadherin 12"
"1718","203548_s_at",-2.37120075060803,9.28788879356075,-14.3827568976969,6.88954415767072e-27,7.56254741208752e-25,50.6232338398064,"LPL","lipoprotein lipase"
"4798","210762_s_at",-2.24540195905208,10.255631661028,-14.3742400418992,7.18747902520921e-27,7.85091152542827e-25,50.581143427392,"DLC1","DLC1 Rho GTPase activating protein"
"2476","204904_at",-0.670138193261083,8.20708499698131,-14.3712415970334,7.29542227587395e-27,7.89145119287861e-25,50.5663231443141,"GJA4","gap junction protein alpha 4"
"4257","209481_at",-1.21806832529627,9.57643131881308,-14.3718480732405,7.27345869638499e-27,7.89145119287861e-25,50.5693208289287,"SNRK","SNF related kinase"
"4522","210002_at",-1.83654081952006,7.39553717401869,-14.3511017520735,8.0638963404266e-27,8.68057015235391e-25,50.4667527971175,"GATA6","GATA binding protein 6"
"2815","205608_s_at",-1.44251727804363,8.19999253531776,-14.3366332827892,8.66569572181709e-27,9.28354316198318e-25,50.3951935248222,"ANGPT1","angiopoietin 1"
"8433","219682_s_at",-1.55722907598452,7.96180289968224,-14.3313620185942,8.89598969781951e-27,9.48465734145991e-25,50.3691167076269,"TBX3","T-box transcription factor 3"
"7348","217525_at",-1.132374587019,8.34323392031776,-14.3249668939408,9.18365332630585e-27,9.69854725450584e-25,50.3374760308878,"OLFML1","olfactomedin like 1"
"9545","AFFX-HUMGAPDH/M33197_3_at",0.82167880575299,13.161791117757,14.3256279925062,9.1534880138954e-27,9.69854725450584e-25,50.3407471091997,"GAPDH","glyceraldehyde-3-phosphate dehydrogenase"
"2020","204072_s_at",-1.94567227709641,8.63239547620561,-14.2784493704841,1.15773340924233e-26,1.21687611123334e-24,50.1071882003085,"FRY","FRY microtubule binding protein"
"5464","212353_at",2.36007949937332,8.74754463738318,14.2339658073861,1.44510647605755e-26,1.51179847915448e-24,49.886745799571,"SULF1","sulfatase 1"
"4774","210657_s_at",-0.793368187998943,6.26878239349533,-14.1861423043032,1.83453388172083e-26,1.9102298358124e-24,49.6495092304663,"SEPTIN4","septin 4"
"9108","221841_s_at",-2.21985514451513,9.68345450246729,-14.1826294297742,1.86698935520028e-26,1.93498250241525e-24,49.6320731411726,"KLF4","KLF transcription factor 4"
"4969","211237_s_at",-0.950309967593947,7.24961583409346,-14.1515573171034,2.18038525146428e-26,2.24932984066567e-24,49.4777885785482,"FGFR4","fibroblast growth factor receptor 4"
"2796","205554_s_at",-1.30496627823505,6.81259200547664,-14.1490052560166,2.20836241709136e-26,2.25729081376361e-24,49.465111969061,"DNASE1L3","deoxyribonuclease 1L3"
"7966","218717_s_at",-1.39749865048593,8.58462199304673,-14.149248788507,2.20567718473096e-26,2.25729081376361e-24,49.4663216753786,"P3H2","prolyl 3-hydroxylase 2"
"2759","205471_s_at",-1.44287151354574,6.42436677415888,-14.1390171384708,2.32136878018943e-26,2.36196623419914e-24,49.4154921271973,"DACH1","dachshund family transcription factor 1"
"448","201292_at",2.4559629390102,7.38557097898131,14.1313335584546,2.41223921403698e-26,2.43221386454235e-24,49.3773135820279,"TOP2A","DNA topoisomerase II alpha"
"2738","205433_at",-1.65197856742294,6.66769641798131,-14.1316686773397,2.40820238639118e-26,2.43221386454235e-24,49.3789788708643,"BCHE","butyrylcholinesterase"
"7933","218656_s_at",-1.64104560238811,9.18951035386916,-14.1071117219647,2.72275724284061e-26,2.7329369208206e-24,49.2569169800452,"LHFPL6","LHFPL tetraspan subfamily member 6"
"6024","213456_at",-2.29240526332935,7.28662612330841,-14.1051431209193,2.74969296172843e-26,2.74759678323743e-24,49.2471290930591,"SOSTDC1","sclerostin domain containing 1"
"8640","220244_at",-1.16863623561682,8.29558603382243,-14.1039045352445,2.76677711625908e-26,2.75232564650005e-24,49.2409706282861,"LINC00312","long intergenic non-protein coding RNA 312"
"3079","206170_at",-1.55968887991378,9.0472304088972,-14.0966241924492,2.8693739341502e-26,2.84170041665195e-24,49.2047681316045,"ADRB2","adrenoceptor beta 2"
"7246","217177_s_at",-1.07742860449296,6.05574177031776,-14.0884220927852,2.98954542296006e-26,2.94761241857606e-24,49.1639752025242,"PTPRB","protein tyrosine phosphatase receptor type B"
"413","201231_s_at",1.07591118475369,11.7753632807477,14.0791281146551,3.13183539574338e-26,3.07430344155725e-24,49.1177430554268,"ENO1","enolase 1"
"153","200762_at",-1.53806125111612,10.8206076495514,-14.0495989187725,3.63066442915806e-26,3.54833752083022e-24,48.9707906029376,"DPYSL2","dihydropyrimidinase like 2"
"6101","213620_s_at",-1.53223027366398,9.44683306883178,-14.0447800592384,3.71932943798645e-26,3.61911868413328e-24,48.9468005695505,"ICAM2","intercellular adhesion molecule 2"
"1154","202468_s_at",-1.42791390312808,9.33398318428037,-14.0382880274382,3.84222840972634e-26,3.72245111538835e-24,48.9144769298581,"CTNNAL1","catenin alpha like 1"
"8166","219093_at",-1.53583845286453,7.50504789833645,-13.990159827473,4.89002200043188e-26,4.71707187167201e-24,48.6747070693147,"PID1","phosphotyrosine interaction domain containing 1"
"3008","205982_x_at",-3.99511995013758,12.2312683503832,-13.9879242145361,4.9451348857401e-26,4.74967416633391e-24,48.6635634484765,"SFTPC","surfactant protein C"
"2961","205883_at",-2.25852915831633,8.24944734451402,-13.9595864963855,5.70025644574515e-26,5.45145126096734e-24,48.5222652791663,"ZBTB16","zinc finger and BTB domain containing 16"
"1442","203006_at",-1.1049084328202,9.27425958821495,-13.9397183934234,6.29777069824529e-26,5.99714634482906e-24,48.4231475657174,"INPP5A","inositol polyphosphate-5-phosphatase A"
"9515","61297_at",-0.807852437136877,8.04732000226168,-13.9038311981713,7.5410295989227e-26,7.15050053416147e-24,48.2440080304671,"CASKIN2","CASK interacting protein 2"
"4572","210096_at",-3.70979639890535,8.73107169243925,-13.8955288954549,7.86213144054026e-26,7.40635316493552e-24,48.2025457182388,"CYP4B1","cytochrome P450 family 4 subfamily B member 1"
"5465","212354_at",2.11829633553483,9.03014105160748,13.8943061515358,7.91056883388526e-26,7.40635316493552e-24,48.1964386310027,"SULF1","sulfatase 1"
"5636","212680_x_at",1.22755964527059,8.7512889712243,13.8949752338258,7.88402701239342e-26,7.40635316493552e-24,48.1997804327616,"PPP1R14B","protein phosphatase 1 regulatory inhibitor subunit 14B"
"172","200795_at",-1.53339874230225,11.6703533685327,-13.88920833074,8.11576262198935e-26,7.56667525128823e-24,48.1709754811862,"SPARCL1","SPARC like 1"
"5587","212581_x_at",0.934304518895145,13.4093541850467,13.8800696132704,8.49708013178481e-26,7.8564496504797e-24,48.1253215728804,"GAPDH","glyceraldehyde-3-phosphate dehydrogenase"
"7451","217809_at",1.12762736244441,10.0112128073551,13.8807661941213,8.46739195478837e-26,7.8564496504797e-24,48.1288017620193,"BZW2","basic leucine zipper and W2 domains 2"
"6270","214043_at",-0.936386128191772,7.51555704023365,-13.8738824304241,8.76540727973133e-26,8.07105662868815e-24,48.0944075360538,"PTPRD","protein tyrosine phosphatase receptor type D"
"3224","206651_s_at",-2.1396536712843,8.26535773997196,-13.8729902404917,8.8047957114333e-26,8.07396143365712e-24,48.0899494092145,"CPB2","carboxypeptidase B2"
"1909","203888_at",-1.2675171050278,8.64273778408411,-13.8660182203152,9.11878135308432e-26,8.32761495454008e-24,48.0551084880788,"THBD","thrombomodulin"
"8470","219777_at",-1.9101632446608,8.11256415802804,-13.8628814099149,9.26369184061582e-26,8.42542225650785e-24,48.0394314010482,"GIMAP6","GTPase, IMAP family member 6"
"2769","205498_at",-1.4553795173589,6.06483087250467,-13.8555788534064,9.61006828937752e-26,8.66968225474491e-24,48.0029308352474,"GHR","growth hormone receptor"
"6398","214387_x_at",-4.04717917931808,12.0242332291215,-13.8561756484467,9.58127943430976e-26,8.66968225474491e-24,48.0059140218187,"SFTPC","surfactant protein C"
"8001","218775_s_at",-1.41400747101618,7.5708230298972,-13.8475043583591,1.00082213309547e-25,8.99246757732511e-24,47.9625653625971,"WWC2","WW and C2 domain containing 2"
"2365","204712_at",-3.68670950540253,7.94185761851402,-13.8347235733507,1.06725799560679e-25,9.53592572489765e-24,47.8986585744199,"WIF1","Wnt inhibitory factor 1"
"5265","211986_at",-1.35162692453448,11.4079468147383,-13.8342383752955,1.06986556173963e-25,9.53592572489765e-24,47.8962321389931,"AHNAK","AHNAK nucleoprotein"
"8905","221276_s_at",-1.17187508693807,5.78294054574766,-13.8181588703547,1.15999680677738e-25,1.02980911734743e-23,47.8158059586856,"SYNC","syncoilin, intermediate filament protein"
"6021","213453_x_at",1.02841124179099,12.5963650683178,13.8130342233371,1.19029510398492e-25,1.0525137223054e-23,47.7901679246792,"GAPDH","glyceraldehyde-3-phosphate dehydrogenase"
"1890","203853_s_at",-0.796219116543622,8.78585268486916,-13.8120705937702,1.19608048391285e-25,1.05344906810396e-23,47.7853466884888,"GAB2","GRB2 associated binding protein 2"
"7795","218418_s_at",-1.22060301492646,9.85321654996262,-13.8083083513081,1.21893960673996e-25,1.06935556129869e-23,47.7665224928105,"KANK2","KN motif and ankyrin repeat domains 2"
